#
# icon/channel logos for shepherd's logo logic
#

#
# THEME : theme name : theme description : preview (user) URL
#

THEME	standard	Standard Free-to-air logos	http://svn.whuffy.com/index.fcgi/wiki/channel_icons
ICON	TV1	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/101.png
ICON	UKTV	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/103.png
ICON	Arena	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/105.png
ICON	TheLifeStyleChannel	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/106.png
ICON	FOX8	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/108.png
ICON	111Hits	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/111.png
ICON	ComedyChannel	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/112.png
ICON	13THSTREET	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/113.png
ICON	FOXClassics	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/114.png
ICON	W	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/115.png
ICON	Hallmark	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/116.png
ICON	Bio	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/117.png
ICON	LifeStyleFOOD	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/118.png
ICON	HOWTOChannel	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/119.png
ICON	LifeStyleYOU	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/120.png
ICON	E!Entertainment	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/121.png
ICON	TheStyleNetwork	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/122.png
ICON	FashionTV	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/123.png
ICON	MTV	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/124.png
ICON	SCIFI	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/125.png
ICON	Ovation	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/132.png
ICON	FOX82	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/150.png
ICON	TV12	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/151.png
ICON	FOXClassics2	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/152.png
ICON	Comedy2	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/153.png
ICON	Arena2	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/154.png
ICON	W2	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/155.png
ICON	UKTV2	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/156.png
ICON	LifeStyle2	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/157.png
ICON	LifestyleFOOD2	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/158.png
ICON	LifStyleYOU2	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/160.png
ICON	111HITS2	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/161.png
ICON	SCIFI2	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/165.png
ICON	TVSN	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/176.png
ICON	EXPO	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/177.png
ICON	NITV	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/180.png
ICON	ACC	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/182.png
ICON	Aurora	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/183.png
ICON	ESPNHD	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/201.png
ICON	FoxSports1HD	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/203.png
ICON	FoxSports2HD	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/204.png
ICON	FoxSports3HD	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/205.png
ICON	FOX8HD	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/208.png
ICON	UKTVHD	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/212.png
ICON	WHD	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/215.png
ICON	ShowPremiereHD	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/219.png
ICON	showcaseHD	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/220.png
ICON	showtimeactionHD	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/221.png
ICON	MOVIEONEHD	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/224.png
ICON	STARPICS1HD	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/225.png
ICON	STARPICS2HD	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/226.png
ICON	DiscoveryHD	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/232.png
ICON	NatGeoHD	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/236.png
ICON	showtimepremiere	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/401.png
ICON	showtimetwo	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/402.png
ICON	showcase	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/403.png
ICON	showcasetwo	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/404.png
ICON	showtimeaction	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/406.png
ICON	showtimecomedy	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/407.png
ICON	showtimedrama	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/408.png
ICON	MOVIEONE	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/411.png
ICON	MOVIETWO	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/412.png
ICON	FMC	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/413.png
ICON	STARPICS1	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/415.png
ICON	STARPICS2	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/416.png
ICON	MOVIEEXTRA	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/417.png
ICON	MOVIEGREATS	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/419.png
ICON	TCM	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/428.png
ICON	WORLDMOVIES	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/430.png
ICON	FOXSPORTS1	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/501.png
ICON	FOXSPORTS2	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/502.png
ICON	FOXSPORTS3	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/503.png
ICON	ESPN	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/508.png
ICON	Eurosport	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/511.png
ICON	FOXSPORTSNews	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/513.png
ICON	Eurosportnews	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/514.png
ICON	FUELTV	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/516.png
ICON	TVN	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/522.png
ICON	SkyNewsAustralia	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/601.png
ICON	SkyNewsBusiness	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/602.png
ICON	TheWeatherChannel	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/603.png
ICON	FOXNews	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/604.png
ICON	CNN	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/605.png
ICON	TheHistoryChannel	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/606.png
ICON	DiscoveryChannel	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/608.png
ICON	NationalGeographic	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/610.png
ICON	BBCKnowledge	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/612.png
ICON	Discovery2	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/614.png
ICON	AnimalPlanet	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/615.png
ICON	NATGEOWILD	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/616.png
ICON	Crime	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/617.png
ICON	NatGeoAdventure	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/628.png
ICON	DiscoveryTurboMAX	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/634.png
ICON	DiscTurboMAX2	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/635.png
ICON	DiscoveryScience	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/638.png
ICON	DiscoveryHealth	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/640.png
ICON	DiscoveryTravel	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/646.png
ICON	APAC	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/648.png
ICON	BBCWorldNews	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/649.png
ICON	BloombergTelevision	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/650.png
ICON	CNBC	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/652.png
ICON	Nickelodeon	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/701.png
ICON	NickJr	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/703.png
ICON	Cbeebies	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/705.png
ICON	DisneyChannel	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/707.png
ICON	PlayhouseDisney	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/709.png
ICON	CartoonNetwork	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/713.png
ICON	Boomerang	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/715.png
ICON	KidsCo	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/718.png
ICON	ChannelV	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/801.png
ICON	VHits	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/803.png
ICON	MAX	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/805.png
ICON	VH1	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/810.png
ICON	CMC	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/815.png
ICON	AntennaPacific	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/941.png
ICON	RAIITALIA	foxtel	http://www.foxtel.com.au/cms/fragments/fragment_epgflash/logos/942.png
